AssignedBusinessUnitsID|ClientID|BusinessUnitID|h_client_sid|h_business_unit_sid|l_client_business_unit_sid|WORKFLOW_PATH|WORKFLOW_NAME|WORKSPACE|LOAD_DATE_TIME
252|69|2|a72b20062ec2c47ab2ceb97ac1bee818f8b6c6cb|da4b9237bacccdf19c0760cab7aec4a8359010b0|98fcc378d7f5adda37f271debf5d7a4d1cdd37b9|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
253|55|2|8effee409c625e1a2d8f5033631840e6ce1dcb64|da4b9237bacccdf19c0760cab7aec4a8359010b0|4c15dc21c91634c1b301de6236eb08ead86be4ae|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
254|61|2|6c1e671f9af5b46d9c1a52067bdf0e53685674f7|da4b9237bacccdf19c0760cab7aec4a8359010b0|c9f13c16144065a9ebccb216f3ec832b33e1693c|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
255|61|9|6c1e671f9af5b46d9c1a52067bdf0e53685674f7|0ade7c2cf97f75d009975f4d720d1fa6c19f4897|3028f51407d83338f72f994bc283572452a877de|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
256|71|2|d02560dd9d7db4467627745bd6701e809ffca6e3|da4b9237bacccdf19c0760cab7aec4a8359010b0|dd7c1a3d9d5627da9aea5415e3d07202bfb5925e|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
257|280|6|ba613d1fc0d9300175611e31cca7cf9f525056cb|c1dfd96eea8cc2b62785275bca38ac261256e278|c439c60b7bf00fc6d80b76312309f8dc6107f635|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
259|205|8|5f1cd7c3fb68ae7c679f8c33966610670d32ff1e|fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f|5f573b82f1da8677c86d695538c530d136b6c489|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
260|205|6|5f1cd7c3fb68ae7c679f8c33966610670d32ff1e|c1dfd96eea8cc2b62785275bca38ac261256e278|09d66f6e5482d9b0ba91815c350fd9af3770819b|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
261|149|9|39dfc9ffd3253c48c9af5dd55c4b3e4b4b5e6229|0ade7c2cf97f75d009975f4d720d1fa6c19f4897|5d00f2c62873169a8720963189ff86b1f29d4958|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
264|149|3|39dfc9ffd3253c48c9af5dd55c4b3e4b4b5e6229|77de68daecd823babbb58edb1c8e14d7106e83bb|682a03f4cd9e0c79b8a1f0e34266b9651ad9821c|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
265|149|4|39dfc9ffd3253c48c9af5dd55c4b3e4b4b5e6229|1b6453892473a467d07372d45eb05abc2031647a|25250e46745c8169531da0086e6bbc3369795330|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
266|156|9|6052521b7625e31d4ee9cc706732484fcf850877|0ade7c2cf97f75d009975f4d720d1fa6c19f4897|45cbe19f37712e7f4e2fcfe27422a2410971f95f|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
267|156|6|6052521b7625e31d4ee9cc706732484fcf850877|c1dfd96eea8cc2b62785275bca38ac261256e278|81ecfd4383a1b3f7805215da769e4bb7e368451e|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
268|95|6|8e63fd3e77796b102589b1ba1e4441c7982e4132|c1dfd96eea8cc2b62785275bca38ac261256e278|d5f0d9102728577dfc9eec0a84867f75afbdfe46|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
269|112|9|601ca99d55f00a2e8e736676b606a4d31d374fdd|0ade7c2cf97f75d009975f4d720d1fa6c19f4897|9a61b86ecef7f4f8978d90273acfe0236bae7479|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
270|112|6|601ca99d55f00a2e8e736676b606a4d31d374fdd|c1dfd96eea8cc2b62785275bca38ac261256e278|29350804a152f35fbef4117a6a434deee760dee9|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
271|279|6|1407c2b75f43d3691c240e28204533da74ee4054|c1dfd96eea8cc2b62785275bca38ac261256e278|ef7de0b7dedde0a2722380a752fece7a2ccdd672|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
272|116|6|683e725c03a87baaad2623231644e944e537acab|c1dfd96eea8cc2b62785275bca38ac261256e278|eb94d5c2be91b5d6dd995dbadd5ac0c30e3c17a1|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
273|121|6|8bd7954c40c1e59a900f71ea3a266732609915b1|c1dfd96eea8cc2b62785275bca38ac261256e278|733b57ae9e45bae742221b555c15e97f45364893|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
274|124|6|f38cfe2e2facbcc742bad63f91ad55637300cb45|c1dfd96eea8cc2b62785275bca38ac261256e278|431bf3b995a99c2cd6899b97187d1542a965cec9|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
275|132|10|91dfde1d6e005e422f64a59776234f1f4c80b5e4|b1d5781111d84f7b3fe45a0852e59758cd7a87e5|df518c2e0702a3bec12b032911d3090d9bfef76c|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
276|132|6|91dfde1d6e005e422f64a59776234f1f4c80b5e4|c1dfd96eea8cc2b62785275bca38ac261256e278|6d363479c97439b921ad2bcba054992d8eda9a0c|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
277|135|6|40f7c01f4189510031adccd9c604a128adaf9b00|c1dfd96eea8cc2b62785275bca38ac261256e278|f333160e6b20ba37686da89bbe5fab728a7d3d24|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
278|136|10|9e071a3a594a8964cbefe784f8a6afaa94c0de17|b1d5781111d84f7b3fe45a0852e59758cd7a87e5|68b5193fd0f5308baac9d9eed453a89e6925bcf9|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
279|136|6|9e071a3a594a8964cbefe784f8a6afaa94c0de17|c1dfd96eea8cc2b62785275bca38ac261256e278|1407c2b75f43d3691c240e28204533da74ee4054|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
280|138|6|56ad4d4deaec98465c419b4a8ea7bfc1ed38c4d9|c1dfd96eea8cc2b62785275bca38ac261256e278|ba613d1fc0d9300175611e31cca7cf9f525056cb|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
281|146|6|3fcfb99ec010d4a8ba364f43169465d91ca39ada|c1dfd96eea8cc2b62785275bca38ac261256e278|d8502b7d774861547d38343645a9f52b163d08cd|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
282|201|6|7f03f3f2febc46f3fa832d98251b0c98f64bc19b|c1dfd96eea8cc2b62785275bca38ac261256e278|267b976f6f335984ab90f0f478e8a1637eabe7d5|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
283|210|6|135debd4837026bf06c7bfc5d1e0c6a31611af1d|c1dfd96eea8cc2b62785275bca38ac261256e278|3032a4beba0cc85ba637566923b54c9addc94b63|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
284|272|6|eb94d5c2be91b5d6dd995dbadd5ac0c30e3c17a1|c1dfd96eea8cc2b62785275bca38ac261256e278|7f35419a058e19d2b75e962dba149bddedec7606|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
285|281|6|d8502b7d774861547d38343645a9f52b163d08cd|c1dfd96eea8cc2b62785275bca38ac261256e278|367ac64a16d19e2afefcf7c5fab8666dda92f9de|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
286|262|6|1106a1dda2d680438ecfb0bb70fd479c55a1791f|c1dfd96eea8cc2b62785275bca38ac261256e278|7edab1f00ca6b31e11f7eb2e61787ed747420923|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
287|151|6|b16a457a3302d7c1f4563df2ffc96dccf3779af7|c1dfd96eea8cc2b62785275bca38ac261256e278|f0a4acfc86dfa0637e085abf0bbaef7bd0ec5aa4|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
289|161|6|0159a99ed28b0581890608d24ada9decc4874197|c1dfd96eea8cc2b62785275bca38ac261256e278|6b0f4d999089662690c5233e0ddea57d297a9a0a|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
290|164|6|a929eb33e338738d2a91e955ce7623764480253c|c1dfd96eea8cc2b62785275bca38ac261256e278|9d323717c1d5f918d8b0267c157186d6e6b64ec9|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
291|206|8|4afa8f9e90756f0f919a124a1dfbba19be004edc|fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f|3717862a00f88c6164a735d661d4e9c91c5d9767|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
292|206|6|4afa8f9e90756f0f919a124a1dfbba19be004edc|c1dfd96eea8cc2b62785275bca38ac261256e278|85f1002bf139bebdb7f0d07b31fa14155aea9dfc|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
293|202|6|1e7b95c5614637fdcde70eb7f2d109134c95c6bf|c1dfd96eea8cc2b62785275bca38ac261256e278|05580caed314df2d74c3e515d57294928cfbfae6|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
294|264|6|682a03f4cd9e0c79b8a1f0e34266b9651ad9821c|c1dfd96eea8cc2b62785275bca38ac261256e278|3a085d1bc5fa41313c4e0910e7341af761b0f7db|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
295|208|8|baab34018148392463ef4c49b5a924409cf5f7b0|fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f|a02b857f2eff73e8e188f35529dd91f8144b23b9|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
296|208|6|baab34018148392463ef4c49b5a924409cf5f7b0|c1dfd96eea8cc2b62785275bca38ac261256e278|cc8cd1ceed58e1755b28acffa45c3d0ae4751cbf|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
300|213|4|19187dc98dce52fa4c4e8e05b341a9b77a51fd26|1b6453892473a467d07372d45eb05abc2031647a|e26973e6ee8ab9cd8cb3f207d1b90f00d2669eff|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
302|213|7|19187dc98dce52fa4c4e8e05b341a9b77a51fd26|902ba3cda1883801594b6e1b452790cc53948fda|cd0613ba91fbab0c5af2827e308e487e267d28a0|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
304|311|6|cd6d91089c7e219a7f4e86e3c2d57f936d367689|c1dfd96eea8cc2b62785275bca38ac261256e278|79816ecb0a75e0b29ec93a3e4845cf4f0b5d4d4d|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
305|313|1|97b31c942deab39118e64423efe46b9c31e669f7|356a192b7913b04c54574d18c28d46e6395428ab|9a3d6127374af09c22015bf3ede3ac00a36e3ec6|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
306|315|2|f6b9b6ccd0440bc448ae4b0267c316b751bcf826|da4b9237bacccdf19c0760cab7aec4a8359010b0|72c1975b93f0fff13952a520575f947c42ad8114|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
307|319|2|a84c9aa070f9d126532293b8687d2ff3966060f0|da4b9237bacccdf19c0760cab7aec4a8359010b0|ae5ffa6599c837509139132ef41c7856f33a50f7|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
308|209|4|acfdd18ea7f4a2ba74132ba977dc207204142994|1b6453892473a467d07372d45eb05abc2031647a|3e0f83cc51276227de3cfebca941faace8aaa317|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
310|269|2|9a61b86ecef7f4f8978d90273acfe0236bae7479|da4b9237bacccdf19c0760cab7aec4a8359010b0|af53d4aa0b9131f18f84130767ee5b1dcbcb63be|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
311|223|1|af06318c33c8e41c70083ee23dbe19426f1f9c5b|356a192b7913b04c54574d18c28d46e6395428ab|cd6d91089c7e219a7f4e86e3c2d57f936d367689|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
312|245|6|3aed9b0313f9226111de8aeabaedccf8db07d428|c1dfd96eea8cc2b62785275bca38ac261256e278|a93c168323147d1135503939396cac628dc194c5|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
313|213|3|19187dc98dce52fa4c4e8e05b341a9b77a51fd26|77de68daecd823babbb58edb1c8e14d7106e83bb|97b31c942deab39118e64423efe46b9c31e669f7|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
314|245|4|3aed9b0313f9226111de8aeabaedccf8db07d428|1b6453892473a467d07372d45eb05abc2031647a|6e21fce62b88ee824118ee6f3d791d78a748f9a5|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
315|245|10|3aed9b0313f9226111de8aeabaedccf8db07d428|b1d5781111d84f7b3fe45a0852e59758cd7a87e5|f6b9b6ccd0440bc448ae4b0267c316b751bcf826|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
316|245|7|3aed9b0313f9226111de8aeabaedccf8db07d428|902ba3cda1883801594b6e1b452790cc53948fda|81c69212880f2e985e1dedf869c2483ece723d68|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
317|245|9|3aed9b0313f9226111de8aeabaedccf8db07d428|0ade7c2cf97f75d009975f4d720d1fa6c19f4897|f44a286f486d11990238c4ae59a9b4f8b7a9edf4|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
318|245|3|3aed9b0313f9226111de8aeabaedccf8db07d428|77de68daecd823babbb58edb1c8e14d7106e83bb|154a31bf7fa827bce90915439a7a5f3aa0f2fa47|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
319|245|5|3aed9b0313f9226111de8aeabaedccf8db07d428|ac3478d69a3c81fa62e60f5c3696165a4e5e6ac4|a84c9aa070f9d126532293b8687d2ff3966060f0|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
320|245|2|3aed9b0313f9226111de8aeabaedccf8db07d428|da4b9237bacccdf19c0760cab7aec4a8359010b0|7fdec83a2662ffe53af456402cbaeafa380b15b4|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
321|245|8|3aed9b0313f9226111de8aeabaedccf8db07d428|fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f|5f6955d227a320c7f1f6c7da2a6d96a851a8118f|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
322|245|1|3aed9b0313f9226111de8aeabaedccf8db07d428|356a192b7913b04c54574d18c28d46e6395428ab|81110df80ca4086e306c4c52ab485a35cf761acc|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
323|109|10|a1422e6a168630cdd214ac5e31ca01ae1bee8d92|b1d5781111d84f7b3fe45a0852e59758cd7a87e5|cb4dd52770e258826c4174c36202b18f649e262f|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
324|109|6|a1422e6a168630cdd214ac5e31ca01ae1bee8d92|c1dfd96eea8cc2b62785275bca38ac261256e278|914127d1002e9938e2e1ee54cd92fd8195a248b0|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
325|114|10|ecb7937db58ec9dea0c47db88463d85e81143032|b1d5781111d84f7b3fe45a0852e59758cd7a87e5|4551b2d552b0795735b70411d13d6b5ad82d6b8c|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
326|114|6|ecb7937db58ec9dea0c47db88463d85e81143032|c1dfd96eea8cc2b62785275bca38ac261256e278|4296abf737c7b57969d073b5dfa47c041e22782f|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
327|141|6|c9ca442765657fc90e9e779c34d0d2259d2c3c5b|c1dfd96eea8cc2b62785275bca38ac261256e278|076e5a3a32038d0ba2d7e8fac5f6a5249a68e749|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
328|261|2|5d00f2c62873169a8720963189ff86b1f29d4958|da4b9237bacccdf19c0760cab7aec4a8359010b0|5547f6312291149b2a3269420b59747949760a0d|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
329|276|2|6d363479c97439b921ad2bcba054992d8eda9a0c|da4b9237bacccdf19c0760cab7aec4a8359010b0|8d396f9047754b91e68d992920b521280cd9d351|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
330|321|1|5f6955d227a320c7f1f6c7da2a6d96a851a8118f|356a192b7913b04c54574d18c28d46e6395428ab|a609bb8ab05a0d13db9eb1d0d3b1383d1703c17d|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
331|321|10|5f6955d227a320c7f1f6c7da2a6d96a851a8118f|b1d5781111d84f7b3fe45a0852e59758cd7a87e5|c28097ad29ab61bfec58d9b4de53bcdec687872e|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
332|321|4|5f6955d227a320c7f1f6c7da2a6d96a851a8118f|1b6453892473a467d07372d45eb05abc2031647a|ef2afd226e3384e34d9833fe09cd123db498754c|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
333|321|7|5f6955d227a320c7f1f6c7da2a6d96a851a8118f|902ba3cda1883801594b6e1b452790cc53948fda|43814346e21444aaf4f70841bf7ed5ae93f55a9d|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
334|321|9|5f6955d227a320c7f1f6c7da2a6d96a851a8118f|0ade7c2cf97f75d009975f4d720d1fa6c19f4897|fffb8e85796e61b713c68833d9f84ef0958681aa|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
335|321|3|5f6955d227a320c7f1f6c7da2a6d96a851a8118f|77de68daecd823babbb58edb1c8e14d7106e83bb|4728a26498a7441a03a375eb0280b65c24a8cbd9|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
336|321|6|5f6955d227a320c7f1f6c7da2a6d96a851a8118f|c1dfd96eea8cc2b62785275bca38ac261256e278|9c882d5c6a1aa240b2672dce0ffb03360abcaca5|/Datavault/links/Participant 2 Business Unit/Participant 2 Business Unit CSM Snowflake|Participant 2 Business Unit CSM Snowflake|C:\BI_and_Data_Analytics\Workflows|2018-07-18 11:49:48.0
